# boujou export: text
# Creation date : Fri Jan 10 14:16:21 2025
# The image sequence file name was 
# boujou frame 0 is image sequence file 1
# boujou frame 475 is image sequence file 476
# One boujou frame for every image sequence frame
# Exporting camera data for boujou frames 0 to 475
# First boujou frame indexed to animation frame 1
#The Camera (One line per time frame)
#Image Size 3840 1920
#Line Format: Camera Rotation Matrix (9 numbers - 1st row, 2nd row, 3rd row) Camera Translation (3 numbers) Focal Length (mm)
#rotation applied before translation
#R(0,0)	R(0,1)	R(0,2)	R(1,0)	R(1,1)	R(1,2)	R(2,0)	R(2,1)	R(2,2)	Tx	Ty	Tz	F(pix)
1.8389762554547473e-01	-9.8215576335872790e-01	3.9391875050206818e-02	-4.7748077476920760e-02	-4.8953965856529683e-02	-9.9765907519762287e-01	9.8178499907871619e-01	1.8158624873087836e-01	-5.5898567565306687e-02	-1.4788461763375835e+00	-5.5818082670441127e+00	-9.2523958109783742e+00	6.1115498147287815e+02
2.6936768103407333e-01	-9.6233462869538711e-01	3.6784709160698904e-02	2.5578731794932474e-02	-3.1033764550210684e-02	-9.9919098971998621e-01	9.6269765809110019e-01	2.7009066602078963e-01	1.6255806173727863e-02	-3.7471186270303791e-01	-5.4228445102278435e+00	-9.2474586432802059e+00	6.1115498147287815e+02
1.3682250524517220e-01	-9.8943064691504778e-01	4.8027044503121799e-02	5.7416937942100947e-02	-4.0480303872511079e-02	-9.9752926785921547e-01	9.8893017817022255e-01	1.3924201931765867e-01	5.1271461463010544e-02	5.2879012054310159e-01	-5.1388608548496526e+00	-9.2696687624711078e+00	6.1115498147287815e+02
2.3162020842069919e-02	-9.9955557900893555e-01	-1.8766066786185039e-02	2.2168906872190107e-02	1.9280010922481893e-02	-9.9956831719844030e-01	9.9948589802888366e-01	2.2735999009082963e-02	2.2605618559448697e-02	1.2356374405770643e+00	-5.0195242641244757e+00	-9.2566731318984505e+00	6.1115498147287815e+02
-1.1874194490909229e-01	-9.8613098083506068e-01	-1.1595705738111772e-01	3.7874755739261384e-02	1.1219991606364760e-01	-9.9296358529051920e-01	9.9220252640118678e-01	-1.2229827256585518e-01	2.4026633774011812e-02	1.9066148764778195e+00	-5.2876509281641004e+00	-9.2597018555460870e+00	6.1115498147287815e+02
-3.1223671513710127e-01	-9.4903219646184467e-01	-4.2966542788541874e-02	1.1075692245613934e-02	4.1588151002705034e-02	-9.9907344811953480e-01	9.4993976796514501e-01	-3.1242329582632467e-01	-2.4741591185199847e-03	2.2696968006083651e+00	-5.4580087864475821e+00	-9.2466905679262741e+00	6.1115498147287815e+02
-1.8651662824828796e-01	-9.8213635744294214e-01	2.4894231773640363e-02	-1.8866620228154309e-02	-2.1753568474536172e-02	-9.9958533047448783e-01	9.8227063380112156e-01	-1.8690895550329684e-01	-1.4472191423900084e-02	2.9933134806582817e+00	-6.0667536984342600e+00	-9.3067821985818782e+00	6.1115498147287815e+02
-9.6807019611792611e-02	-9.9519193583411547e-01	-1.4879912789666994e-02	-4.0262407692155520e-02	1.8853533002074655e-02	-9.9901125259937429e-01	9.9448848132128354e-01	-9.6112200807628057e-02	-4.1893977791582951e-02	3.6914050945300110e+00	-6.2948974534860884e+00	-9.3623665462600041e+00	6.1115498147287815e+02
-1.9202752608002938e-01	-9.8138850678281375e-01	1.4240723939476126e-03	-2.8263922830989371e-02	4.0798924556554386e-03	-9.9959216940898188e-01	9.8098245646585747e-01	-1.9198946125282451e-01	-2.8521340677861294e-02	4.5185739894956871e+00	-6.2707093511412397e+00	-9.3239062213568094e+00	6.1115498147287815e+02
-1.5150457692677638e-01	-9.8824261558628745e-01	2.0564433116715561e-02	-1.6897712978960755e-03	-2.0545617577606774e-02	-9.9978748855510102e-01	9.8845511169865452e-01	-1.5150712965906260e-01	1.4428510916193078e-03	5.3409540734198693e+00	-6.2098720579989113e+00	-9.3661283282325254e+00	6.1115498147287815e+02
-1.0051504944683792e-01	-9.9480778620272170e-01	1.5943442073152118e-02	-4.1226337915352490e-02	-1.1846409461625337e-02	-9.9907960225647552e-01	9.9408103990408603e-01	-1.0107982535257870e-01	-3.9821539522014629e-02	6.3042055891124447e+00	-6.2227861593925535e+00	-9.3948583537437749e+00	6.1115498147287815e+02
-1.5765669535213672e-01	-9.8745774296732447e-01	8.4600392742043718e-03	-1.3034799161275725e-02	-6.4854615668649730e-03	-9.9989401078268825e-01	9.8740795035358575e-01	-1.5775026035522804e-01	-1.1848836921360777e-02	7.2366258426995467e+00	-6.0970935205079062e+00	-9.3833457135189224e+00	6.1115498147287815e+02
2.8772082320533565e-01	-9.5759566408564745e-01	1.5075543718630808e-02	4.1059208341434755e-02	-3.3930340175082974e-03	-9.9915095392564734e-01	9.5683377307890805e-01	2.8809552486028700e-01	3.8341873337865345e-02	7.9988980168625732e+00	-6.0351635831115331e+00	-9.4191798139286558e+00	6.1115498147287815e+02
8.2518888420792291e-01	-5.6485157935768726e-01	2.4492196327624500e-03	3.3656938941715162e-02	4.4840035285018620e-02	-9.9842705376843255e-01	5.6385327509978789e-01	8.2397333969781128e-01	5.6012673802261687e-02	7.9782209025940771e+00	-5.7981806844162280e+00	-9.4270958704522130e+00	6.1115498147287815e+02
9.9783627220220805e-01	4.3452122506256630e-02	-4.9342546826270060e-02	-5.0466161746660694e-02	2.5152374096533904e-02	-9.9840899665210769e-01	-4.2141907837225934e-02	9.9873884030161231e-01	2.7290813048157690e-02	7.2942263612991516e+00	-5.6247337107492097e+00	-9.4021965723702436e+00	6.1115498147287815e+02
7.0888523611305132e-01	7.0274041098540974e-01	6.0312824415719751e-02	1.7719769018415356e-02	6.7739825838033216e-02	-9.9754565097611825e-01	-7.0510122096538608e-01	7.0821411364324738e-01	3.5567364670883804e-02	6.6568379942635518e+00	-5.3415714980678795e+00	-9.4640962980037173e+00	6.1115498147287815e+02
4.8686700379390113e-01	8.7167362741138976e-01	5.6085719146852994e-02	-1.0387498713374150e-02	6.9983192840646996e-02	-9.9749408649390447e-01	-8.7341434639421300e-01	4.8506436685794424e-01	4.3127016097474380e-02	5.9317550784660815e+00	-5.4317574915409121e+00	-9.4624493453029501e+00	6.1115498147287815e+02
4.8317981594574866e-01	8.7491516642895162e-01	3.2568650804612603e-02	-8.7320060477355816e-03	4.2012965987326033e-02	-9.9907890717366798e-01	-8.7547759396401192e-01	4.8245037282765996e-01	2.7939581697605003e-02	5.0749723904183188e+00	-5.5138019778159020e+00	-9.4289656178771466e+00	6.1115498147287815e+02
4.4720634765459039e-01	8.9435725801349786e-01	-1.1470730404801342e-02	-6.7677638008761642e-02	2.1047501141577767e-02	-9.9748520791501005e-01	-8.9186670524860223e-01	4.4685802861118334e-01	6.9940562871126932e-02	4.2505709351544150e+00	-5.4519776088001271e+00	-9.3722051559205717e+00	6.1115498147287815e+02
6.7482179876772252e-01	7.3562755512346301e-01	-5.8886671250566194e-02	-6.9825376828182725e-02	-1.5790458306728226e-02	-9.9743424754580501e-01	-7.3466996444573551e-01	6.7720215709161802e-01	4.0709725763777543e-02	3.4225698222729317e+00	-5.5052842088718013e+00	-9.3177156023701766e+00	6.1115498147287815e+02
8.1258114466162112e-01	5.7448362231274208e-01	-9.8389283130028232e-02	-9.7771026887754631e-02	-3.2063868907813306e-02	-9.9469228136744747e-01	-5.7458916596271137e-01	8.1788781382601206e-01	3.0113358384322945e-02	2.7838999396346873e+00	-5.3063139633244738e+00	-9.3325473629672793e+00	6.1115498147287815e+02
9.5022308166008707e-01	2.8783539929864604e-01	-1.1927647710674884e-01	-1.1757490172856894e-01	-2.3257401996847546e-02	-9.9279163762386458e-01	-2.8853463841266136e-01	9.5739744942366856e-01	1.1742498589690046e-02	2.3057963006284785e+00	-5.0375355326500468e+00	-9.3131680308390106e+00	6.1115498147287815e+02
9.9337533583032689e-01	-7.3625344969402096e-02	-8.8231234504126399e-02	-8.9971907059890915e-02	-2.0664000132978963e-02	-9.9572991068788885e-01	7.1487747929221634e-02	9.9707186685646743e-01	-2.7151320766535127e-02	2.0560589413644141e+00	-4.7299589540627736e+00	-9.3171448469804652e+00	6.1115498147287815e+02
9.8958714061966313e-01	-1.2851665658036232e-01	-6.4813271029969255e-02	-6.9041943190676469e-02	-2.8721655101159198e-02	-9.9720021891729738e-01	1.2629529365995612e-01	9.9129134744012337e-01	-3.7295620248097267e-02	1.7058571933337161e+00	-3.9935773792739298e+00	-9.3281845657753202e+00	6.1115498147287815e+02
9.7371362826251584e-01	-2.2603151813790995e-01	-2.8134017560933068e-02	-3.8234675158498703e-02	-4.0433309812945052e-02	-9.9845042794977812e-01	2.2454371456661010e-01	9.7328048386158561e-01	-4.8012706472210530e-02	1.4185836751556051e+00	-3.5952231000588468e+00	-9.3639114317805614e+00	6.1115498147287815e+02
9.4337769175782904e-01	-3.3167088474033557e-01	5.7406366575297922e-03	-5.7384637603306032e-03	-3.3620181955747910e-02	-9.9941820745818621e-01	3.3167092234222484e-01	9.4279589921723028e-01	-3.3619811002330600e-02	1.8640802752833752e+00	-3.2838531000375650e+00	-9.7234748946336413e+00	6.1115498147287815e+02
9.5098381594119896e-01	-3.0905837566475797e-01	-1.0616131563676768e-02	-8.8255839081094606e-03	7.1910561771752878e-03	-9.9993519679014098e-01	3.0911468888843985e-01	9.5101588269729664e-01	4.1109574170849327e-03	2.3763962118979194e+00	-2.7941409935393984e+00	-9.9777593024729736e+00	6.1115498147287815e+02
9.7778185113829297e-01	-2.0950869222337820e-01	-6.9827979652410006e-03	-5.3617607522597971e-03	8.3043068055037236e-03	-9.9995114381159456e-01	2.0955644372390270e-01	9.7777152053602490e-01	6.9964649974854857e-03	2.5573061399554211e+00	-2.2789837845530876e+00	-1.0238336343462274e+01	6.1115498147287815e+02
9.9671458030663906e-01	-8.0370649656403170e-02	-1.0030158421899839e-02	-1.3742521467137642e-02	-4.5771353911299925e-02	-9.9885741037690268e-01	7.9819725055188862e-02	9.9571358423742240e-01	-4.6725471181999295e-02	2.7698486387752803e+00	-1.9240854501886928e+00	-1.0699250243436849e+01	6.1115498147287815e+02
9.8789824011394245e-01	-1.5190700450217781e-01	-3.1326173768130530e-02	-4.7471396810065826e-02	-1.0385056605027036e-01	-9.9345937330921597e-01	1.4766019661600477e-01	9.8292386374236229e-01	-1.0980502912484917e-01	2.9295248524875115e+00	-1.7967482092430567e+00	-1.0709805042268064e+01	6.1115498147287815e+02
9.8408553226095263e-01	-1.7765968458333836e-01	3.5639400144726382e-03	-9.6185931745909267e-03	-7.3284549278416239e-02	-9.9726468778474331e-01	1.7743491161555486e-01	9.8135947099460386e-01	-7.3827100912687543e-02	2.8398702408928527e+00	-1.7315829502445172e+00	-1.0689489827530059e+01	6.1115498147287815e+02
9.9181802156079280e-01	-1.2313459911005264e-01	-3.3688018778817719e-02	-4.6053288723708084e-02	-9.8996263267951481e-02	-9.9402154627387929e-01	1.1906345663118523e-01	9.8743992746950904e-01	-1.0385703122102449e-01	2.8264161998915904e+00	-1.6134559014301884e+00	-1.0762809948017720e+01	6.1115498147287815e+02
9.7684189674736999e-01	-2.1361229613794130e-01	1.2235019316587326e-02	9.0347849378311969e-03	-1.5951360566519621e-02	-9.9983194925807639e-01	2.1377156363774880e-01	9.7678827851011474e-01	-1.3652016155817874e-02	2.6994265742270693e+00	-1.1816886702265936e+00	-1.1112181145546932e+01	6.1115498147287815e+02
9.9551286337081835e-01	-9.4597994571397115e-02	2.3147972491157397e-03	5.6912467129439578e-03	3.5438421313127980e-02	-9.9935565641351431e-01	9.4455008200131862e-02	9.9488458512427624e-01	3.5817784800429464e-02	2.5918507752623281e+00	-4.9759091612553874e-01	-1.1440141810805374e+01	6.1115498147287815e+02
9.9886168423373545e-01	-3.4889082682022288e-02	3.2528259703718337e-02	3.4006984277692741e-02	4.2662670085103500e-02	-9.9851060164704653e-01	3.3449376527557140e-02	9.9848016930273420e-01	4.3800578981344762e-02	2.4350051016990859e+00	1.1252633562137948e-01	-1.1882259102288918e+01	6.1115498147287815e+02
9.9357599103041538e-01	1.1146854216901569e-01	-1.9532387325733626e-02	-2.6910357369423571e-02	6.5072933433977492e-02	-9.9751759182510036e-01	-1.0992080200843707e-01	9.9163515339111075e-01	6.7654562631136797e-02	2.3587623500238726e+00	8.3511364604339366e-01	-1.2276067939275611e+01	6.1115498147287815e+02
9.8706255901228190e-01	1.5454669295071199e-01	4.2694546421338762e-02	3.2889678681353091e-02	6.5453835686608619e-02	-9.9731342336807449e-01	-1.5692601324306577e-01	9.8581494972023476e-01	5.9524039477578866e-02	2.2278249086766309e+00	1.5729763433281061e+00	-1.2573828247074355e+01	6.1115498147287815e+02
9.7214871625877453e-01	2.3414532685036021e-01	-1.0140975818676267e-02	-4.1296354352934397e-02	1.2854442919382689e-01	-9.9084355013311298e-01	-2.3069782095540836e-01	9.6366607060608467e-01	1.3463365021069273e-01	2.2253184741343945e+00	2.2917917052515620e+00	-1.2942633897568973e+01	6.1115498147287815e+02
9.0327688975542830e-01	4.2761688798407399e-01	3.5137694070269537e-02	-9.1426408922157254e-03	1.0105929999084851e-01	-9.9483839391273798e-01	-4.2896068881807309e-01	8.9829327894411859e-01	9.5194077822880113e-02	1.9334728946286397e+00	2.9177453101569046e+00	-1.2907718464397758e+01	6.1115498147287815e+02
7.1271400586181577e-01	6.9978545944068404e-01	4.8363794348613716e-02	-4.9733810098744696e-02	1.1918618107865744e-01	-9.9162553535744935e-01	-6.9968942680411150e-01	7.0434009185568647e-01	1.1974865770962748e-01	1.7149601985846732e+00	3.3419007239434837e+00	-1.2892300035650313e+01	6.1115498147287815e+02
4.1868299693363176e-01	9.0705331277601009e-01	4.4258737676740136e-02	-6.0040437341349812e-02	7.6277354774813760e-02	-9.9527730358549671e-01	-9.0614551478365346e-01	4.1404837027891228e-01	8.6395909086280878e-02	1.5114169669939912e+00	3.5247955225222718e+00	-1.2953306432498588e+01	6.1115498147287815e+02
3.5033849409846041e-01	9.3586005571199193e-01	3.7800736442175208e-02	-6.3905728641499043e-02	6.4148576582255701e-02	-9.9589207144613334e-01	-9.3444047290323573e-01	3.4648364498951156e-01	8.2280534485135809e-02	1.0094774085272542e+00	3.3016650762691917e+00	-1.2939799298323640e+01	6.1115498147287815e+02
2.8115407011847088e-01	9.5954907248036936e-01	1.4763683750368442e-02	-6.0181380241971776e-02	3.2983322459013996e-02	-9.9764237175038639e-01	-9.5777376782202062e-01	2.7960271447471258e-01	6.7020382947153997e-02	4.7150322754494489e-01	3.0902373465811248e+00	-1.2933987052683813e+01	6.1115498147287815e+02
-1.0633294042555341e-01	9.9295144723921880e-01	5.2351974232086471e-02	-1.0391427432603947e-01	4.1265068248082362e-02	-9.9372985148569126e-01	-9.8888580198713960e-01	-1.1110633450898494e-01	9.8793993037174649e-02	-2.8541044269429428e-01	2.8444544782069414e+00	-1.2932809494821241e+01	6.1115498147287815e+02
-3.8871966476796693e-01	9.2063835158514484e-01	3.6359975429952202e-02	-1.1407197962495802e-01	-8.9295059055789147e-03	-9.9343235672527086e-01	-9.1426725069157011e-01	-3.9031434705230805e-01	1.0849011382613631e-01	-8.7251475166417825e-01	2.4571429412737444e+00	-1.2900231714979293e+01	6.1115498147287815e+02
-5.4410040500564949e-01	8.3708630113232219e-01	5.6932185354996799e-02	-1.1050178873933408e-01	-4.2302115587909209e-03	-9.9386692267907573e-01	-8.3171155093463489e-01	-5.4705450346996998e-01	9.4801193426712768e-02	-1.2872660818666111e+00	1.7437189055481683e+00	-1.2899172547911062e+01	6.1115498147287815e+02
-8.5030444595989207e-01	5.2422156050676094e-01	4.6627295446956145e-02	-7.5772612142448667e-02	-3.4267963643577704e-02	-9.9653610969037798e-01	-5.2080789205805200e-01	-8.5089215660245632e-01	6.8859838821114044e-02	-1.6824099094916805e+00	1.1202067123451958e+00	-1.2922191322800101e+01	6.1115498147287815e+02
-9.1578691353647301e-01	3.9789947835582917e-01	5.4866511821873770e-02	-7.2821024953603500e-02	-3.0140004471053028e-02	-9.9688950162753343e-01	-3.9500813576437566e-01	-9.1693379545888931e-01	5.6577269510896838e-02	-1.6841043079909395e+00	4.8988546928739218e-01	-1.2931625834504588e+01	6.1115498147287815e+02
-9.4286299547513297e-01	3.2891495165515616e-01	5.3144391438289355e-02	-7.2057170105036566e-02	-4.5571517162027633e-02	-9.9635887162207026e-01	-3.2529545954426375e-01	-9.4325934471980599e-01	6.6668377801241407e-02	-1.5640977795819242e+00	1.3254000103259500e-02	-1.2921318380059494e+01	6.1115498147287815e+02
-9.8814674396341384e-01	1.3792903386111149e-01	6.7391349687066462e-02	-7.7752551517180232e-02	-7.1159462710561561e-02	-9.9442992292031951e-01	-1.3236522627590824e-01	-9.8788253982185803e-01	8.1040325690627635e-02	-1.6265869531123238e+00	-4.6336101000663454e-01	-1.3291839511693192e+01	6.1115498147287815e+02
-9.8958274672527868e-01	1.3676779524439958e-01	4.4950612539091807e-02	-4.9325601003419678e-02	-2.8767692607518519e-02	-9.9836837136784906e-01	-1.3525151558967818e-01	-9.9018533116080121e-01	3.5214165965839581e-02	-1.6194043083503604e+00	-9.9788566973496273e-01	-1.3598075558516465e+01	6.1115498147287815e+02
-9.8825219734905856e-01	1.4419630308172027e-01	5.0646032542759678e-02	-5.7660031873398500e-02	-4.4883300505148951e-02	-9.9732683211679574e-01	-1.4153768105743531e-01	-9.8853068516527576e-01	5.2670383780209350e-02	-1.5799355579448899e+00	-1.4796743776100909e+00	-1.3853172341322376e+01	6.1115498147287815e+02
-9.9704680163691806e-01	7.0021013669970933e-02	3.1539387917688545e-02	-3.1203426199330302e-02	5.8869025538491153e-03	-9.9949571813577309e-01	-7.0171372645941976e-02	-9.9752814598032835e-01	-3.6846218304101407e-03	-1.6042431907871757e+00	-1.9942941552298876e+00	-1.4241445397103687e+01	6.1115498147287815e+02
-9.9819868241950349e-01	5.1046146013429106e-02	3.1522712337980603e-02	-3.2113433099947797e-02	-1.0793565754917842e-02	-9.9942594840880017e-01	-5.0676600423691931e-02	-9.9863796739132149e-01	1.2413390110179277e-02	-1.4399138587515958e+00	-2.4661827270759615e+00	-1.4573545044253075e+01	6.1115498147287815e+02
-9.9790197321604257e-01	3.9858679406201858e-02	5.1018991831692735e-02	-5.2414388236282528e-02	-3.4784825013782723e-02	-9.9801941256399263e-01	-3.8005049103309041e-02	-9.9859967035081398e-01	3.6801013816210836e-02	-1.4889737502992835e+00	-2.9662323830520645e+00	-1.5035809189728672e+01	6.1115498147287815e+02
-9.9108256551227492e-01	1.3291516205147064e-01	9.4291057072651164e-03	-1.3057403758410815e-02	-2.6452687126655657e-02	-9.9956478506941693e-01	-1.3260789020528646e-01	-9.9077435122262381e-01	2.7952323958700082e-02	-1.4047825908675637e+00	-3.4690027958369609e+00	-1.5410364680276141e+01	6.1115498147287815e+02
-9.8555691142515001e-01	1.6008435991309528e-01	5.5231983970646333e-02	-5.5976234487669987e-02	-1.3979812460716140e-04	-9.9843209164623026e-01	-1.5982564098010232e-01	-9.8710332699657088e-01	9.0986986762141061e-03	-1.3716700290762489e+00	-4.0227489339352207e+00	-1.5719103603382058e+01	6.1115498147287815e+02
-9.4142958011155620e-01	3.3661030716362805e-01	2.0095939942866174e-02	-1.6064683353832911e-02	1.4757094119547658e-02	-9.9976204875054564e-01	-3.3682676799761657e-01	-9.4152840067857513e-01	-8.4852269224118138e-03	-1.4874166768853296e+00	-4.5661162136512559e+00	-1.6033154089864269e+01	6.1115498147287815e+02
-8.0361685274122707e-01	5.9510636016989726e-01	-6.9551474191258018e-03	2.4361893150270340e-03	-8.3970179376351914e-03	-9.9996177680518228e-01	-5.9514201580119241e-01	-8.0360307999353264e-01	5.2981933715032063e-03	-1.7832256959332016e+00	-5.0779038311764539e+00	-1.6284294846611196e+01	6.1115498147287815e+02
-6.3306169032857285e-01	7.7388143317973812e-01	-1.8450572294780525e-02	1.5678262820132925e-02	-1.1011865304895455e-02	-9.9981644860316743e-01	-7.7394256137860351e-01	-6.3323476389265099e-01	-5.1619264374251819e-03	-2.3874033041802281e+00	-5.6943711669814094e+00	-1.6477199671640193e+01	6.1115498147287815e+02
-2.3208662232233634e-01	9.7269505286450730e-01	3.6588512250285490e-04	-3.9997597559262257e-02	-9.1676526451559964e-03	-9.9915771844812651e-01	-9.7187241545816949e-01	-2.3190577456779976e-01	4.1033154809398953e-02	-2.8522663460054472e+00	-6.1748384896457909e+00	-1.6374179801499835e+01	6.1115498147287815e+02
-4.0153522354591797e-02	9.9904771833338180e-01	-1.7069010966753128e-02	-3.5023166565494625e-02	-1.8479523843414312e-02	-9.9921563488680787e-01	-9.9857952735185052e-01	-3.9524216518288469e-02	3.5731832619816585e-02	-3.7330710281627102e+00	-6.3562710749399054e+00	-1.6426106524546420e+01	6.1115498147287815e+02
5.4023619327029204e-02	9.9840827095524931e-01	-1.6197933292803501e-02	-5.0334642788346304e-02	-1.3478121675830235e-02	-9.9864145916913616e-01	-9.9727021026910156e-01	5.4765543220545110e-02	4.9526386760804113e-02	-4.7374042227205422e+00	-6.4717222183434941e+00	-1.6346593136715242e+01	6.1115498147287815e+02
2.0725156206707113e-01	9.7828574009492586e-01	-1.9495506359921057e-03	-1.0926227541814394e-02	3.2203634610188450e-04	-9.9994025513742424e-01	-9.7822666472166020e-01	2.0726048108483031e-01	1.0755715132961766e-02	-5.7275317179676524e+00	-6.6431612519253322e+00	-1.6265564984515713e+01	6.1115498147287815e+02
1.5928481491067076e-01	9.8638963761411391e-01	-4.0790079018929108e-02	-8.2820241889737189e-02	-2.7820745184458345e-02	-9.9617609571335697e-01	-9.8375258844498048e-01	1.6205396923518589e-01	7.7261606137347338e-02	-6.7466114030414150e+00	-6.6045266050232101e+00	-1.6253611314566939e+01	6.1115498147287815e+02
1.4816675071168900e-01	9.8875609745646353e-01	-2.0198854576549893e-02	-8.9067195914350472e-02	-6.9999899821286890e-03	-9.9600102146142666e-01	-9.8494347482253775e-01	1.4937329039327824e-01	8.7028567272996751e-02	-7.5798168435575217e+00	-6.7465950892929651e+00	-1.6251572903353946e+01	6.1115498147287815e+02
-2.6344422707434745e-01	9.6466694821349752e-01	-3.8494474483088993e-03	-5.1339525125791027e-02	-1.8005020002808670e-02	-9.9851893943708303e-01	-9.6330752741845527e-01	-2.6285642141510662e-01	5.4268861603925189e-02	-8.2075938513826863e+00	-6.9423450339731545e+00	-1.6242606053997442e+01	6.1115498147287815e+02
-8.4420862139696995e-01	5.3570146376183780e-01	1.8323353471785878e-02	-3.5222885389988960e-02	-2.1332128001583725e-02	-9.9915178459517773e-01	-5.3485619740621038e-01	-8.4413795201871422e-01	3.6877717633012945e-02	-8.2449205995952024e+00	-7.1346362543241586e+00	-1.6271911341603193e+01	6.1115498147287815e+02
-9.9126852393233866e-01	-1.2846893454646979e-01	2.9705998005413591e-02	-2.7008250621406233e-02	-2.2690945349411566e-02	-9.9937764403528750e-01	1.2906303831606553e-01	-9.9145390909292641e-01	1.9023098721843955e-02	-7.3297471896218243e+00	-7.2345091510826336e+00	-1.6267305497740587e+01	6.1115498147287815e+02
-6.9724317389492207e-01	-7.1624677946895110e-01	2.9025977284001244e-02	-5.8198352020966057e-02	1.6203132210168406e-02	-9.9817353718109736e-01	7.1446826960963050e-01	-6.9765894920579585e-01	-5.2981905534674412e-02	-6.1819612430923678e+00	-7.1936992137124394e+00	-1.6348924364865304e+01	6.1115498147287815e+02
-2.6989904899945616e-01	-9.6185919025944333e-01	4.4512935902243547e-02	-1.7269768968781553e-02	-4.1385539202988195e-02	-9.9899399008434653e-01	9.6273374223040198e-01	-2.7039625599909123e-01	-5.4411683230634099e-03	-5.0925346864035896e+00	-7.1099295863581089e+00	-1.6362154666518755e+01	6.1115498147287815e+02
-1.2957786580160491e-01	-9.9108724811944360e-01	3.0913481028990275e-02	-3.8625368086482877e-02	-2.6107564640983245e-02	-9.9891264683589887e-01	9.9081666196854268e-01	-1.3063101348280720e-01	-3.4898147256976403e-02	-4.0485936352080909e+00	-6.8068327313427641e+00	-1.6400723939539944e+01	6.1115498147287815e+02
-1.0598403148941232e-01	-9.9371797113935123e-01	3.5944108056021648e-02	-2.7362045679128807e-02	-3.3219550693217609e-02	-9.9907346071647540e-01	9.9399129952203547e-01	-1.0686933744733557e-01	-2.3669414611752381e-02	-2.9164458541692748e+00	-6.5856914421969845e+00	-1.6488575009427905e+01	6.1115498147287815e+02
-3.1343529525149849e-02	-9.9905222760029555e-01	3.0203140296890266e-02	-5.2100279885617815e-02	-2.8543843283835600e-02	-9.9823384527195247e-01	9.9814986048826693e-01	-3.2861764065177934e-02	-5.1156235883597689e-02	-1.6743019303207671e+00	-6.4366633860306894e+00	-1.6494735037949027e+01	6.1115498147287815e+02
-1.2248451947965333e-01	-9.9170364776786823e-01	3.9005352090998265e-02	-4.8319081183699403e-02	-3.3296035654300907e-02	-9.9827683555378111e-01	9.9129350289477913e-01	-1.2415816128475754e-01	-4.3839960138972012e-02	-5.0984290350307115e-01	-6.2452813974447148e+00	-1.6494778912816514e+01	6.1115498147287815e+02
-6.9793808498942123e-02	-9.9726178882236893e-01	2.4448902838819224e-02	-2.1907323105670774e-02	-2.2970485221122421e-02	-9.9949608603688400e-01	9.9732085784343094e-01	-7.0294248438369344e-02	-2.0244138582020350e-02	8.5306693256104049e-01	-6.2114473408706221e+00	-1.6540415779018893e+01	6.1115498147287815e+02
-1.5811568118475666e-01	-9.8610598554513418e-01	5.0935416318511256e-02	-5.4393553254426533e-02	-4.2807545270388207e-02	-9.9760155143838969e-01	9.8592128120242895e-01	-1.6050700713670829e-01	-4.6869264258983079e-02	2.1477409349055145e+00	-6.0502735641969609e+00	-1.6598415127764873e+01	6.1115498147287815e+02
-1.7720146529029257e-01	-9.8416576805148170e-01	4.1691359549317821e-03	-2.6936493684276634e-02	6.1530667810143561e-04	-9.9963695745289916e-01	9.8380590870708362e-01	-1.7724943552330275e-01	-2.6619008240362362e-02	3.3430032309871427e+00	-6.1250390674523709e+00	-1.6670375154862057e+01	6.1115498147287815e+02
-1.5441483589051619e-01	-9.8782257759748271e-01	1.9042417009686997e-02	-1.7302309394700201e-03	-1.9003186382196832e-02	-9.9981792602864461e-01	9.8800458741738706e-01	-1.5441966874718210e-01	1.2252127201376481e-03	4.5722471380250722e+00	-6.0638435922999490e+00	-1.6659177989315303e+01	6.1115498147287815e+02
-2.2305499206375079e-01	-9.7478133124396116e-01	6.9156903987666885e-03	-1.3045517358567316e-02	-4.1087940628996948e-03	-9.9990646176939812e-01	9.7471856707066362e-01	-2.2312434665360953e-01	-1.1800039750458190e-02	5.7012742103662015e+00	-6.0170125847550100e+00	-1.6694006464828668e+01	6.1115498147287815e+02
-1.0334522836751425e-01	-9.9464532017531815e-01	-6.7143652392698781e-04	-9.6137052295128290e-03	1.6738983061964693e-03	-9.9995238623457516e-01	9.9459908528282237e-01	-1.0333385271923129e-01	-9.7352163187982930e-03	6.8653348512538281e+00	-6.0528205405370183e+00	-1.6665852905849384e+01	6.1115498147287815e+02
-2.1822080314680203e-01	-9.7364580813561585e-01	6.6283643336112308e-02	-4.5852841964697660e-03	-6.6896871244015416e-02	-9.9774935920129748e-01	9.7588864951017962e-01	-2.1803359584638815e-01	1.0133846233873896e-02	7.8617739594126617e+00	-5.8738432121450677e+00	-1.6697440989057590e+01	6.1115498147287815e+02
-1.4291537305339308e-01	-9.8890498876241195e-01	4.0523071771813107e-02	-2.0296471141874294e-02	-3.8006444223682150e-02	-9.9907135053341400e-01	9.8952678053916121e-01	-1.4360513012523662e-01	-1.4639576411811076e-02	8.8974729302633051e+00	-5.9247833847321649e+00	-1.6790809448990906e+01	6.1115498147287815e+02
